Name,Prop Title,Line,Over,Under,League
Carlos Santana,MLBProps.SINGLES,0.5,0.44483985765124556,0.5551601423487544,MLB
Carlos Santana,MLBProps.HITS,0.5,0.6050443458980045,0.39495565410199557,MLB
Carlos Santana,MLBProps.TOTALBASES,0.5,0.6044807080625086,0.39551929193749136,MLB
Carlos Santana,MLBProps.RBI,0.5,0.36012804552729866,0.6398719544727014,MLB
Reese Olson,MLBProps.STRIKEOUTS,4.5,0.471395881006865,0.528604118993135,MLB
Reese Olson,MLBProps.EARNEDRUNSALLOWED,2.5,0.5286867041753036,0.47131329582469644,MLB
Reese Olson,MLBProps.HITSALLOWED,5.5,0.5112338513387007,0.48876614866129936,MLB
Reese Olson,MLBProps.WALKSALLOWED,1.5,0.4720763989724115,0.5279236010275886,MLB
Reese Olson,MLBProps.OUTS,15.5,0.5018698578908003,0.4981301421091996,MLB
Max Fried,MLBProps.STRIKEOUTS,4.5,0.5555155659528523,0.44448443404714777,MLB
Max Fried,MLBProps.EARNEDRUNSALLOWED,1.5,0.5583650848631798,0.4416349151368203,MLB
Max Fried,MLBProps.HITSALLOWED,4.5,0.5056112524315428,0.4943887475684573,MLB
Max Fried,MLBProps.WALKSALLOWED,1.5,0.5037401353929012,0.49625986460709876,MLB
Chris Taylor,MLBProps.SINGLES,0.5,0.4005415773440144,0.5994584226559856,MLB
Chris Taylor,MLBProps.HITS,0.5,0.5409334353481254,0.45906656465187445,MLB
Chris Taylor,MLBProps.TOTALBASES,0.5,0.5404359184607463,0.4595640815392536,MLB
Chris Taylor,MLBProps.RBI,0.5,0.2803738317757009,0.719626168224299,MLB
Chris Taylor,MLBProps.STEALS,0.5,0.2474244959056089,0.7525755040943911,MLB
Jordan Westburg,MLBProps.SINGLES,0.5,0.4835398915569326,0.5164601084430673,MLB
Jordan Westburg,MLBProps.HITS,0.5,0.6434231378763866,0.3565768621236133,MLB
Jordan Westburg,MLBProps.TOTALBASES,1.5,0.40193960893135555,0.5980603910686444,MLB
Jordan Westburg,MLBProps.RBI,0.5,0.36388602814967386,0.636113971850326,MLB
Jordan Westburg,MLBProps.STEALS,0.5,0.14151522303516642,0.8584847769648337,MLB
Matt Thaiss,MLBProps.SINGLES,0.5,0.3526791897968099,0.6473208102031901,MLB
Matt Thaiss,MLBProps.HITS,0.5,0.4980305656215535,0.5019694343784464,MLB
Matt Thaiss,MLBProps.TOTALBASES,0.5,0.49805621428293745,0.5019437857170626,MLB
Matt Thaiss,MLBProps.RBI,0.5,0.23485908454927046,0.7651409154507296,MLB
Stone Garrett,MLBProps.SINGLES,0.5,0.4405363050670381,0.5594636949329619,MLB
Stone Garrett,MLBProps.HITS,0.5,0.6161482461945731,0.3838517538054269,MLB
Stone Garrett,MLBProps.TOTALBASES,1.5,0.3937542430414121,0.606245756958588,MLB
Stone Garrett,MLBProps.RBI,0.5,0.3414634146341463,0.6585365853658537,MLB
Stone Garrett,MLBProps.STEALS,0.5,0.09420289855072464,0.9057971014492754,MLB
Alex Call,MLBProps.SINGLES,0.5,0.45112781954887216,0.5488721804511278,MLB
Alex Call,MLBProps.HITS,0.5,0.5930447650758417,0.40695523492415836,MLB
Alex Call,MLBProps.TOTALBASES,0.5,0.592487597448618,0.407512402551382,MLB
Alex Call,MLBProps.RBI,0.5,0.3048780487804878,0.6951219512195121,MLB
Alex Call,MLBProps.STEALS,0.5,0.15672936276899868,0.8432706372310013,MLB
Michael A. Taylor,MLBProps.SINGLES,0.5,0.4046143250688705,0.5953856749311295,MLB
Michael A. Taylor,MLBProps.HITS,0.5,0.5416682514929063,0.45833174850709363,MLB
Michael A. Taylor,MLBProps.TOTALBASES,0.5,0.5431128492460421,0.45688715075395775,MLB
Michael A. Taylor,MLBProps.RBI,0.5,0.24954107388710417,0.7504589261128959,MLB
Michael A. Taylor,MLBProps.STEALS,0.5,0.15946843853820597,0.840531561461794,MLB
Spencer Steer,MLBProps.SINGLES,0.5,0.5155884645362431,0.4844115354637568,MLB
Spencer Steer,MLBProps.HITS,1.5,0.34580772269709503,0.6541922773029051,MLB
Spencer Steer,MLBProps.TOTALBASES,1.5,0.5067619783616693,0.4932380216383307,MLB
Spencer Steer,MLBProps.RBI,0.5,0.47767857142857145,0.5223214285714286,MLB
Spencer Steer,MLBProps.STEALS,0.5,0.14515378084517844,0.8548462191548216,MLB
Mike Ford,MLBProps.SINGLES,0.5,0.3612989028039455,0.6387010971960546,MLB
Mike Ford,MLBProps.HITS,0.5,0.5168986083499005,0.48310139165009935,MLB
Mike Ford,MLBProps.TOTALBASES,0.5,0.5168986083499005,0.48310139165009935,MLB
Mike Ford,MLBProps.RBI,0.5,0.28430064631445334,0.7156993536855466,MLB
Lourdes Gurriel,MLBProps.SINGLES,0.5,0.517548648754046,0.48245135124595406,MLB
Lourdes Gurriel,MLBProps.HITS,0.5,0.6770458838583876,0.32295411614161235,MLB
Lourdes Gurriel,MLBProps.TOTALBASES,1.5,0.4405363050670381,0.5594636949329619,MLB
Lourdes Gurriel,MLBProps.RBI,0.5,0.3460878797778504,0.6539121202221495,MLB
Joey Votto,MLBProps.SINGLES,0.5,0.46104284419066727,0.5389571558093328,MLB
Joey Votto,MLBProps.HITS,0.5,0.6149211505212971,0.3850788494787028,MLB
Joey Votto,MLBProps.TOTALBASES,1.5,0.39130259389245226,0.6086974061075476,MLB
Joey Votto,MLBProps.RBI,0.5,0.3751726160652092,0.6248273839347909,MLB
Jordan Montgomery,MLBProps.STRIKEOUTS,4.5,0.5436201108889979,0.45637988911100213,MLB
Jordan Montgomery,MLBProps.EARNEDRUNSALLOWED,2.5,0.5112338513387007,0.48876614866129936,MLB
Jordan Montgomery,MLBProps.HITSALLOWED,5.5,0.5848267622461171,0.4151732377538829,MLB
Jordan Montgomery,MLBProps.WALKSALLOWED,1.5,0.5848267622461171,0.4151732377538829,MLB
Jordan Montgomery,MLBProps.OUTS,17.5,0.5058331713007973,0.4941668286992028,MLB
Trea Turner,MLBProps.SINGLES,0.5,0.4694002447980416,0.5305997552019585,MLB
Trea Turner,MLBProps.HITS,0.5,0.6527777777777778,0.34722222222222227,MLB
Trea Turner,MLBProps.TOTALBASES,1.5,0.42197452229299365,0.5780254777070064,MLB
Trea Turner,MLBProps.RBI,0.5,0.3651316547259785,0.6348683452740215,MLB
Trea Turner,MLBProps.STEALS,0.5,0.18318794607454403,0.816812053925456,MLB
Edward Olivares,MLBProps.SINGLES,0.5,0.49130333951762517,0.5086966604823748,MLB
Edward Olivares,MLBProps.HITS,0.5,0.6311636845434904,0.3688363154565095,MLB
Edward Olivares,MLBProps.TOTALBASES,0.5,0.6293141712352596,0.3706858287647405,MLB
Edward Olivares,MLBProps.RBI,0.5,0.27094574077966976,0.7290542592203303,MLB
Edward Olivares,MLBProps.STEALS,0.5,0.17001545595054096,0.8299845440494591,MLB
Sean Murphy,MLBProps.SINGLES,0.5,0.479636956015825,0.520363043984175,MLB
Sean Murphy,MLBProps.HITS,0.5,0.6434801569995638,0.3565198430004361,MLB
Sean Murphy,MLBProps.TOTALBASES,1.5,0.4085741354808147,0.5914258645191851,MLB
Sean Murphy,MLBProps.RBI,0.5,0.35036035562102164,0.6496396443789784,MLB
Alex Verdugo,MLBProps.SINGLES,0.5,0.5507620675857553,0.4492379324142447,MLB
Alex Verdugo,MLBProps.HITS,1.5,0.34865094072934005,0.6513490592706599,MLB
Alex Verdugo,MLBProps.TOTALBASES,1.5,0.47851814240518686,0.5214818575948131,MLB
Alex Verdugo,MLBProps.RBI,0.5,0.4004316710212427,0.5995683289787572,MLB
Alex Verdugo,MLBProps.STEALS,0.5,0.09526755335601607,0.9047324466439839,MLB
Adley Rutschman,MLBProps.SINGLES,0.5,0.5533071417038911,0.4466928582961089,MLB
Adley Rutschman,MLBProps.HITS,1.5,0.32254084636128094,0.677459153638719,MLB
Adley Rutschman,MLBProps.TOTALBASES,1.5,0.43394893531133316,0.566051064688667,MLB
Adley Rutschman,MLBProps.RBI,0.5,0.3191364935086635,0.6808635064913366,MLB
Blake Rutherford,MLBProps.SINGLES,0.5,0.4850058102485287,0.5149941897514713,MLB
Blake Rutherford,MLBProps.HITS,0.5,0.626715951509551,0.37328404849044905,MLB
Blake Rutherford,MLBProps.TOTALBASES,0.5,0.6215868618915711,0.37841313810842897,MLB
Blake Rutherford,MLBProps.RBI,0.5,0.3194888178913738,0.6805111821086263,MLB
Blake Rutherford,MLBProps.STEALS,0.5,0.08551255230125525,0.9144874476987448,MLB
Miguel Cabrera,MLBProps.SINGLES,0.5,0.5389571558093328,0.46104284419066727,MLB
Miguel Cabrera,MLBProps.HITS,0.5,0.6315226435278735,0.3684773564721265,MLB
Miguel Cabrera,MLBProps.TOTALBASES,0.5,0.637351643854304,0.3626483561456959,MLB
Miguel Cabrera,MLBProps.RBI,0.5,0.28577709386678396,0.7142229061332162,MLB
Maikel Garcia,MLBProps.SINGLES,0.5,0.6008178366273975,0.3991821633726025,MLB
Maikel Garcia,MLBProps.HITS,1.5,0.33705253370525334,0.6629474662947467,MLB
Maikel Garcia,MLBProps.TOTALBASES,1.5,0.42987729556122867,0.5701227044387713,MLB
Maikel Garcia,MLBProps.RBI,0.5,0.2974504249291785,0.7025495750708216,MLB
Maikel Garcia,MLBProps.STEALS,0.5,0.3134796238244514,0.6865203761755486,MLB
Max Kepler,MLBProps.SINGLES,0.5,0.4842053307008884,0.5157946692991116,MLB
Max Kepler,MLBProps.HITS,0.5,0.670028522958185,0.32997147704181506,MLB
Max Kepler,MLBProps.TOTALBASES,1.5,0.44804005151553633,0.5519599484844637,MLB
Max Kepler,MLBProps.RBI,0.5,0.3886181003820313,0.6113818996179686,MLB
Henry Davis,MLBProps.SINGLES,0.5,0.5086966604823748,0.49130333951762517,MLB
Henry Davis,MLBProps.HITS,0.5,0.639231855154951,0.36076814484504893,MLB
Henry Davis,MLBProps.TOTALBASES,1.5,0.40645617342130075,0.5935438265786994,MLB
Henry Davis,MLBProps.RBI,0.5,0.3565198430004361,0.6434801569995638,MLB
Henry Davis,MLBProps.STEALS,0.5,0.21224984839296543,0.7877501516070345,MLB
Emmanuel Rivera,MLBProps.SINGLES,0.5,0.4492379324142447,0.5507620675857553,MLB
Emmanuel Rivera,MLBProps.HITS,0.5,0.6179255529856753,0.3820744470143246,MLB
Emmanuel Rivera,MLBProps.TOTALBASES,1.5,0.3880368503022464,0.6119631496977536,MLB
Emmanuel Rivera,MLBProps.RBI,0.5,0.32547501759324415,0.6745249824067557,MLB
Paul Goldschmidt,MLBProps.SINGLES,0.5,0.5436201108889979,0.45637988911100213,MLB
Paul Goldschmidt,MLBProps.HITS,1.5,0.33002385046314275,0.6699761495368574,MLB
Paul Goldschmidt,MLBProps.TOTALBASES,1.5,0.47177011136204344,0.5282298886379565,MLB
Paul Goldschmidt,MLBProps.RBI,0.5,0.3937542430414121,0.606245756958588,MLB
Paul Goldschmidt,MLBProps.STEALS,0.5,0.07544378698224853,0.9245562130177515,MLB
Ronald Acuna,MLBProps.SINGLES,0.5,0.5872001928407858,0.4127998071592142,MLB
Ronald Acuna,MLBProps.HITS,1.5,0.37974683544303806,0.6202531645569621,MLB
Ronald Acuna,MLBProps.TOTALBASES,1.5,0.5009655492043875,0.4990344507956126,MLB
Ronald Acuna,MLBProps.RBI,0.5,0.3826530612244898,0.6173469387755102,MLB
Ronald Acuna,MLBProps.STEALS,0.5,0.4630027008028414,0.5369972991971586,MLB
Bailey Ober,MLBProps.STRIKEOUTS,4.5,0.5807854756351258,0.4192145243648743,MLB
Bailey Ober,MLBProps.EARNEDRUNSALLOWED,2.5,0.4774410647817423,0.5225589352182577,MLB
Bailey Ober,MLBProps.HITSALLOWED,5.5,0.4315883108753665,0.5684116891246335,MLB
Bailey Ober,MLBProps.WALKSALLOWED,1.5,0.45274373613585955,0.5472562638641406,MLB
Bailey Ober,MLBProps.OUTS,16.5,0.5168792198049512,0.4831207801950488,MLB
Yulieski Gurriel,MLBProps.SINGLES,0.5,0.4861878453038673,0.5138121546961325,MLB
Yulieski Gurriel,MLBProps.HITS,0.5,0.6149211505212971,0.3850788494787028,MLB
Yulieski Gurriel,MLBProps.TOTALBASES,0.5,0.6119631496977536,0.3880368503022464,MLB
Yulieski Gurriel,MLBProps.RBI,0.5,0.32004107479034744,0.6799589252096526,MLB
Yulieski Gurriel,MLBProps.STEALS,0.5,0.08502772643253234,0.9149722735674676,MLB
Mickey Moniak,MLBProps.SINGLES,0.5,0.33312630568573204,0.666873694314268,MLB
Mickey Moniak,MLBProps.HITS,0.5,0.5139960810972928,0.4860039189027072,MLB
Mickey Moniak,MLBProps.TOTALBASES,0.5,0.51273810457004,0.48726189542996,MLB
Mickey Moniak,MLBProps.RBI,0.5,0.27877609294998035,0.7212239070500197,MLB
Jose Caballero,MLBProps.SINGLES,0.5,0.3825516693163752,0.6174483306836248,MLB
Jose Caballero,MLBProps.HITS,0.5,0.5187680642618521,0.481231935738148,MLB
Jose Caballero,MLBProps.TOTALBASES,0.5,0.5187680642618521,0.481231935738148,MLB
Jose Caballero,MLBProps.RBI,0.5,0.2430098204311653,0.7569901795688349,MLB
Jose Caballero,MLBProps.STEALS,0.5,0.26315789473684204,0.7368421052631579,MLB
Kyle Higashioka,MLBProps.SINGLES,0.5,0.42760948277274435,0.5723905172272555,MLB
Kyle Higashioka,MLBProps.HITS,0.5,0.5617985312456699,0.4382014687543301,MLB
Kyle Higashioka,MLBProps.TOTALBASES,0.5,0.5612671434000069,0.43873285659999306,MLB
Kyle Higashioka,MLBProps.RBI,0.5,0.29575332191829284,0.7042466780817072,MLB
Merrill Kelly,MLBProps.STRIKEOUTS,5.5,0.5606342149592761,0.4393657850407238,MLB
Merrill Kelly,MLBProps.EARNEDRUNSALLOWED,2.5,0.5386909255624339,0.4613090744375661,MLB
Merrill Kelly,MLBProps.HITSALLOWED,5.5,0.43921863517508924,0.5607813648249107,MLB
Merrill Kelly,MLBProps.WALKSALLOWED,2.5,0.39761161623015334,0.6023883837698467,MLB
Merrill Kelly,MLBProps.OUTS,16.5,0.5260339184766438,0.4739660815233561,MLB
Josh Bell,MLBProps.SINGLES,0.5,0.5282298886379565,0.47177011136204344,MLB
Josh Bell,MLBProps.HITS,0.5,0.6519299703880721,0.3480700296119279,MLB
Josh Bell,MLBProps.TOTALBASES,1.5,0.4154339061517943,0.5845660938482056,MLB
Josh Bell,MLBProps.RBI,0.5,0.32176253407404853,0.6782374659259516,MLB
Daulton Varsho,MLBProps.SINGLES,0.5,0.4466928582961089,0.5533071417038911,MLB
Daulton Varsho,MLBProps.HITS,0.5,0.5740945445087458,0.42590545549125436,MLB
Daulton Varsho,MLBProps.TOTALBASES,0.5,0.5701227044387713,0.42987729556122867,MLB
Daulton Varsho,MLBProps.RBI,0.5,0.2599206557998085,0.7400793442001915,MLB
Daulton Varsho,MLBProps.STEALS,0.5,0.14151522303516642,0.8584847769648337,MLB
David Peterson,MLBProps.STRIKEOUTS,4.5,0.42199509009514946,0.5780049099048505,MLB
David Peterson,MLBProps.EARNEDRUNSALLOWED,2.5,0.4831207801950488,0.5168792198049512,MLB
David Peterson,MLBProps.HITSALLOWED,5.5,0.44843049327354256,0.5515695067264573,MLB
David Peterson,MLBProps.WALKSALLOWED,1.5,0.5381949619913549,0.4618050380086451,MLB
Bryce Harper,MLBProps.SINGLES,0.5,0.5155884645362431,0.4844115354637568,MLB
Bryce Harper,MLBProps.HITS,1.5,0.3250512066969454,0.6749487933030547,MLB
Bryce Harper,MLBProps.TOTALBASES,1.5,0.4779676603571156,0.5220323396428845,MLB
Bryce Harper,MLBProps.RBI,0.5,0.3816793893129771,0.6183206106870229,MLB
Bryce Harper,MLBProps.STEALS,0.5,0.13029788426875102,0.8697021157312491,MLB
Brandon Drury,MLBProps.SINGLES,0.5,0.4630350194552528,0.5369649805447471,MLB
Brandon Drury,MLBProps.HITS,0.5,0.621989686076203,0.3780103139237972,MLB
Brandon Drury,MLBProps.TOTALBASES,0.5,0.621989686076203,0.3780103139237972,MLB
Brandon Drury,MLBProps.RBI,0.5,0.2927763076403356,0.7072236923596644,MLB
Marcus Semien,MLBProps.SINGLES,0.5,0.46351626406544033,0.5364837359345597,MLB
Marcus Semien,MLBProps.HITS,0.5,0.6496071352728818,0.3503928647271183,MLB
Marcus Semien,MLBProps.TOTALBASES,1.5,0.43105600399434135,0.5689439960056586,MLB
Marcus Semien,MLBProps.RBI,0.5,0.3460878797778504,0.6539121202221495,MLB
Marcus Semien,MLBProps.STEALS,0.5,0.1235425784251495,0.8764574215748504,MLB
Jake Burger,MLBProps.SINGLES,0.5,0.40807908189572617,0.5919209181042737,MLB
Jake Burger,MLBProps.HITS,0.5,0.6069516153329956,0.39304838466700454,MLB
Jake Burger,MLBProps.TOTALBASES,1.5,0.41379310344827586,0.5862068965517242,MLB
Jake Burger,MLBProps.RBI,0.5,0.3529561401649248,0.6470438598350751,MLB
Enrique Hernandez,MLBProps.SINGLES,0.5,0.42987729556122867,0.5701227044387713,MLB
Enrique Hernandez,MLBProps.HITS,0.5,0.5735154743619072,0.42648452563809275,MLB
Enrique Hernandez,MLBProps.TOTALBASES,0.5,0.5729699775075789,0.427030022492421,MLB
Enrique Hernandez,MLBProps.RBI,0.5,0.2987238979118329,0.701276102088167,MLB
Akil Baddoo,MLBProps.SINGLES,0.5,0.43578569597539096,0.564214304024609,MLB
Akil Baddoo,MLBProps.HITS,0.5,0.5633187772925764,0.43668122270742354,MLB
Akil Baddoo,MLBProps.TOTALBASES,0.5,0.5607235142118863,0.4392764857881137,MLB
Akil Baddoo,MLBProps.RBI,0.5,0.30597014925373134,0.6940298507462687,MLB
Akil Baddoo,MLBProps.STEALS,0.5,0.1245181637659152,0.8754818362340847,MLB
Matt McLain,MLBProps.SINGLES,0.5,0.5067619783616693,0.4932380216383307,MLB
Matt McLain,MLBProps.HITS,1.5,0.3282922437547175,0.6717077562452825,MLB
Matt McLain,MLBProps.TOTALBASES,1.5,0.4902719950192615,0.5097280049807387,MLB
Matt McLain,MLBProps.RBI,0.5,0.4192145243648743,0.5807854756351258,MLB
Matt McLain,MLBProps.STEALS,0.5,0.23861171366594355,0.7613882863340563,MLB
Adam Wainwright,MLBProps.STRIKEOUTS,3.5,0.5598591549295775,0.44014084507042256,MLB
Adam Wainwright,MLBProps.EARNEDRUNSALLOWED,2.5,0.5757365465901205,0.42426345340987953,MLB
Adam Wainwright,MLBProps.HITSALLOWED,6.5,0.4567061235902694,0.5432938764097307,MLB
Adam Wainwright,MLBProps.WALKSALLOWED,1.5,0.5214712471994025,0.4785287528005974,MLB
Adam Wainwright,MLBProps.OUTS,17.5,0.5085845097291111,0.491415490270889,MLB
Jake Rogers,MLBProps.SINGLES,0.5,0.4102184376156979,0.5897815623843021,MLB
Jake Rogers,MLBProps.HITS,0.5,0.5428939931339264,0.45710600686607367,MLB
Jake Rogers,MLBProps.TOTALBASES,0.5,0.5416682514929063,0.45833174850709363,MLB
Jake Rogers,MLBProps.RBI,0.5,0.26215136017877866,0.7378486398212214,MLB
Danny Jansen,MLBProps.SINGLES,0.5,0.43455470823963066,0.5654452917603693,MLB
Danny Jansen,MLBProps.HITS,0.5,0.6673643294961877,0.3326356705038122,MLB
Danny Jansen,MLBProps.TOTALBASES,1.5,0.4737456242707117,0.5262543757292881,MLB
Danny Jansen,MLBProps.RBI,0.5,0.4164924830074163,0.5835075169925836,MLB
Ji-Man Choi,MLBProps.SINGLES,0.5,0.391883186600816,0.608116813399184,MLB
Ji-Man Choi,MLBProps.HITS,0.5,0.5409334353481254,0.45906656465187445,MLB
Ji-Man Choi,MLBProps.TOTALBASES,0.5,0.5409334353481254,0.45906656465187445,MLB
Ji-Man Choi,MLBProps.RBI,0.5,0.30229104794229955,0.6977089520577004,MLB
DJ Stewart,MLBProps.SINGLES,0.5,0.3526791897968099,0.6473208102031901,MLB
DJ Stewart,MLBProps.HITS,0.5,0.5,0.5,MLB
DJ Stewart,MLBProps.TOTALBASES,0.5,0.5,0.5,MLB
DJ Stewart,MLBProps.RBI,0.5,0.23861171366594355,0.7613882863340563,MLB
Seby Zavala,MLBProps.SINGLES,0.5,0.36289638799389523,0.6371036120061048,MLB
Seby Zavala,MLBProps.HITS,0.5,0.5168986083499005,0.48310139165009935,MLB
Seby Zavala,MLBProps.TOTALBASES,0.5,0.5168986083499005,0.48310139165009935,MLB
Seby Zavala,MLBProps.RBI,0.5,0.27688019535778596,0.723119804642214,MLB
Nathaniel Lowe,MLBProps.SINGLES,0.5,0.5086966604823748,0.49130333951762517,MLB
Nathaniel Lowe,MLBProps.HITS,0.5,0.6167193245972963,0.38328067540270366,MLB
Nathaniel Lowe,MLBProps.TOTALBASES,0.5,0.6173469387755102,0.3826530612244898,MLB
Nathaniel Lowe,MLBProps.RBI,0.5,0.2838938416874342,0.716106158312566,MLB
Ian Happ,MLBProps.SINGLES,0.5,0.4737456242707117,0.5262543757292881,MLB
Ian Happ,MLBProps.HITS,0.5,0.6025526197939991,0.39744738020600084,MLB
Ian Happ,MLBProps.TOTALBASES,0.5,0.6024354305096056,0.3975645694903946,MLB
Ian Happ,MLBProps.RBI,0.5,0.3026227303295225,0.6973772696704775,MLB
Ian Happ,MLBProps.STEALS,0.5,0.08595720825936652,0.9140427917406334,MLB
Jeimer Candelario,MLBProps.SINGLES,0.5,0.4253270203033465,0.5746729796966537,MLB
Jeimer Candelario,MLBProps.HITS,0.5,0.5735154743619072,0.42648452563809275,MLB
Jeimer Candelario,MLBProps.TOTALBASES,0.5,0.5746676585697189,0.4253323414302811,MLB
Jeimer Candelario,MLBProps.RBI,0.5,0.3012496280868789,0.6987503719131211,MLB
Dansby Swanson,MLBProps.SINGLES,0.5,0.4674466699858298,0.5325533300141704,MLB
Dansby Swanson,MLBProps.HITS,0.5,0.6255973200650278,0.3744026799349721,MLB
Dansby Swanson,MLBProps.TOTALBASES,0.5,0.621989686076203,0.3780103139237972,MLB
Dansby Swanson,MLBProps.RBI,0.5,0.3113365001925793,0.6886634998074208,MLB
Dansby Swanson,MLBProps.STEALS,0.5,0.08502772643253234,0.9149722735674676,MLB
Daniel Vogelbach,MLBProps.SINGLES,0.5,0.4236472174080492,0.5763527825919507,MLB
Daniel Vogelbach,MLBProps.HITS,0.5,0.5840394392235403,0.4159605607764597,MLB
Daniel Vogelbach,MLBProps.TOTALBASES,0.5,0.5840394392235403,0.4159605607764597,MLB
Daniel Vogelbach,MLBProps.RBI,0.5,0.33312630568573204,0.666873694314268,MLB
Adam Duvall,MLBProps.SINGLES,0.5,0.41274658573596357,0.5872534142640364,MLB
Adam Duvall,MLBProps.HITS,0.5,0.6455433560992478,0.3544566439007522,MLB
Adam Duvall,MLBProps.TOTALBASES,1.5,0.4595640815392536,0.5404359184607463,MLB
Adam Duvall,MLBProps.RBI,0.5,0.44418489417427626,0.5558151058257238,MLB
Adam Duvall,MLBProps.STEALS,0.5,0.09836065573770492,0.9016393442622951,MLB
Mitch Garver,MLBProps.SINGLES,0.5,0.35860430325163906,0.6413956967483609,MLB
Mitch Garver,MLBProps.HITS,0.5,0.5653656042270325,0.4346343957729675,MLB
Mitch Garver,MLBProps.TOTALBASES,0.5,0.564214304024609,0.43578569597539096,MLB
Mitch Garver,MLBProps.RBI,0.5,0.3444178130475941,0.6555821869524059,MLB
Elehuris Montero,MLBProps.SINGLES,0.5,0.49130333951762517,0.5086966604823748,MLB
Elehuris Montero,MLBProps.HITS,0.5,0.6434231378763866,0.3565768621236133,MLB
Elehuris Montero,MLBProps.TOTALBASES,1.5,0.4005415773440144,0.5994584226559856,MLB
Elehuris Montero,MLBProps.RBI,0.5,0.35036035562102164,0.6496396443789784,MLB
Whit Merrifield,MLBProps.SINGLES,0.5,0.5897815623843021,0.4102184376156979,MLB
Whit Merrifield,MLBProps.HITS,1.5,0.39304838466700454,0.6069516153329956,MLB
Whit Merrifield,MLBProps.TOTALBASES,1.5,0.5136319376825706,0.4863680623174294,MLB
Whit Merrifield,MLBProps.RBI,0.5,0.3227373681288173,0.6772626318711826,MLB
Whit Merrifield,MLBProps.STEALS,0.5,0.18318794607454403,0.816812053925456,MLB
Liover Peguero,MLBProps.SINGLES,0.5,0.42929706701622156,0.5707029329837785,MLB
Liover Peguero,MLBProps.HITS,0.5,0.5436201108889979,0.45637988911100213,MLB
Liover Peguero,MLBProps.TOTALBASES,0.5,0.542394675138038,0.457605324861962,MLB
Liover Peguero,MLBProps.RBI,0.5,0.26540810660744035,0.7345918933925598,MLB
Liover Peguero,MLBProps.STEALS,0.5,0.20327868852459016,0.7967213114754098,MLB
David Peralta,MLBProps.SINGLES,0.5,0.5195129566031845,0.4804870433968156,MLB
David Peralta,MLBProps.HITS,0.5,0.661896524610788,0.33810347538921215,MLB
David Peralta,MLBProps.TOTALBASES,1.5,0.41866591400884373,0.5813340859911562,MLB
David Peralta,MLBProps.RBI,0.5,0.38564612066148113,0.6143538793385188,MLB
Hunter Renfroe,MLBProps.SINGLES,0.5,0.40807908189572617,0.5919209181042737,MLB
Hunter Renfroe,MLBProps.HITS,0.5,0.5729303547963207,0.4270696452036794,MLB
Hunter Renfroe,MLBProps.TOTALBASES,0.5,0.5740945445087458,0.42590545549125436,MLB
Hunter Renfroe,MLBProps.RBI,0.5,0.2805022802523896,0.7194977197476105,MLB
Joey Meneses,MLBProps.SINGLES,0.5,0.5729813664596274,0.42701863354037267,MLB
Joey Meneses,MLBProps.HITS,1.5,0.33362399059786935,0.6663760094021307,MLB
Joey Meneses,MLBProps.TOTALBASES,1.5,0.44550203964789237,0.5544979603521076,MLB
Joey Meneses,MLBProps.RBI,0.5,0.3782035332172182,0.6217964667827818,MLB
Endy Rodriguez,MLBProps.SINGLES,0.5,0.47767857142857145,0.5223214285714286,MLB
Endy Rodriguez,MLBProps.HITS,0.5,0.6419039145907472,0.3580960854092527,MLB
Endy Rodriguez,MLBProps.TOTALBASES,1.5,0.4055619930475087,0.5944380069524914,MLB
Endy Rodriguez,MLBProps.RBI,0.5,0.35092880558123896,0.649071194418761,MLB
Juan Soto,MLBProps.SINGLES,0.5,0.3991821633726025,0.6008178366273975,MLB
Juan Soto,MLBProps.HITS,0.5,0.5878076232774618,0.41219237672253833,MLB
Juan Soto,MLBProps.TOTALBASES,0.5,0.5872534142640364,0.41274658573596357,MLB
Juan Soto,MLBProps.RBI,0.5,0.3441295546558704,0.6558704453441295,MLB
Juan Soto,MLBProps.STEALS,0.5,0.12183406055989637,0.8781659394401036,MLB
Nolan Gorman,MLBProps.SINGLES,0.5,0.4164924830074163,0.5835075169925836,MLB
Nolan Gorman,MLBProps.HITS,0.5,0.6325816713425442,0.3674183286574558,MLB
Nolan Gorman,MLBProps.TOTALBASES,1.5,0.43810669186496004,0.5618933081350399,MLB
Nolan Gorman,MLBProps.RBI,0.5,0.41976512019117396,0.580234879808826,MLB
Gleyber Torres,MLBProps.SINGLES,0.5,0.5707029329837785,0.42929706701622156,MLB
Gleyber Torres,MLBProps.HITS,1.5,0.31311445613919137,0.6868855438608087,MLB
Gleyber Torres,MLBProps.TOTALBASES,1.5,0.4214195183776933,0.5785804816223068,MLB
Gleyber Torres,MLBProps.RBI,0.5,0.3414634146341463,0.6585365853658537,MLB
Gleyber Torres,MLBProps.STEALS,0.5,0.10942956926658906,0.890570430733411,MLB
Brandon Belt,MLBProps.SINGLES,0.5,0.47177011136204344,0.5282298886379565,MLB
Brandon Belt,MLBProps.HITS,0.5,0.625,0.375,MLB
Brandon Belt,MLBProps.TOTALBASES,1.5,0.41121495327102797,0.5887850467289719,MLB
Brandon Belt,MLBProps.RBI,0.5,0.3325842696629214,0.6674157303370787,MLB
Yu Darvish,MLBProps.STRIKEOUTS,5.5,0.5479742549946055,0.4520257450053946,MLB
